StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,EduTech,StressLevel,FinalGrade
21,67,2,0,1,1,0,26,1,5,1,99,1,2,2
21,67,2,0,1,1,0,19,3,6,0,72,0,2,0
21,67,1,1,1,1,0,27,0,0,0,73,1,0,0
21,67,1,1,1,1,0,26,1,5,1,99,1,2,2
21,67,1,1,1,1,0,19,3,6,0,72,0,2,0
21,67,1,1,1,1,0,27,0,0,0,73,1,0,0
21,67,1,1,1,1,0,26,1,5,1,99,1,2,2
21,67,1,1,1,1,0,19,3,6,0,72,0,2,0
21,67,0,0,1,1,0,27,0,0,0,73,1,0,0
21,67,0,0,1,1,0,26,1,5,1,99,1,2,2
21,67,0,0,1,1,0,19,3,6,0,72,0,2,0
21,67,2,1,2,1,0,27,0,0,0,73,1,0,0
21,67,2,1,2,1,0,26,1,5,1,99,1,2,2
21,67,2,1,2,1,0,19,3,6,0,72,0,2,0
21,67,2,0,0,1,0,27,0,0,0,73,1,0,0
21,67,2,0,0,1,0,26,1,5,1,99,1,2,2
21,67,2,0,0,1,0,19,3,6,0,72,0,2,0
16,94,2,1,1,1,1,21,2,19,0,81,1,0,0
16,94,2,1,1,1,1,28,0,14,0,91,0,2,0
16,94,2,1,1,1,1,21,2,3,1,50,1,2,3
16,94,2,1,1,1,1,25,2,20,1,51,1,0,0
16,94,2,1,2,1,1,21,2,19,0,81,1,0,0
16,94,2,1,2,1,1,28,0,14,0,91,0,2,0
16,94,2,1,2,1,1,21,2,3,1,50,1,2,3
16,94,2,1,2,1,1,25,2,20,1,51,1,0,0
16,94,1,1,1,1,1,21,2,19,0,81,1,0,0
16,94,1,1,1,1,1,28,0,14,0,91,0,2,0
16,94,1,1,1,1,1,21,2,3,1,50,1,2,3
16,94,1,1,1,1,1,25,2,20,1,51,1,0,0
33,61,1,0,2,1,0,26,1,20,1,55,1,0,2
33,61,1,0,1,1,0,26,1,20,1,55,1,0,2
24,84,0,0,0,1,0,29,2,2,1,93,1,2,2
24,84,0,0,0,1,0,21,0,15,1,56,0,1,2
24,84,0,0,0,1,0,29,0,1,0,94,0,2,2
24,84,0,0,0,1,0,27,3,5,1,84,1,1,1
24,84,2,1,2,1,0,29,2,2,1,93,1,2,2
24,84,2,1,2,1,0,21,0,15,1,56,0,1,2
24,84,2,1,2,1,0,29,0,1,0,94,0,2,2
24,84,2,1,2,1,0,27,3,5,1,84,1,1,1
24,84,1,1,1,1,0,29,2,2,1,93,1,2,2
24,84,1,1,1,1,0,21,0,15,1,56,0,1,2
24,84,1,1,1,1,0,29,0,1,0,94,0,2,2
24,84,1,1,1,1,0,27,3,5,1,84,1,1,1
8,71,0,0,1,1,1,24,2,13,0,80,1,1,3
8,71,0,0,1,1,1,23,3,1,1,86,0,2,2
8,71,0,0,1,1,1,28,2,10,1,83,1,2,0
8,71,0,0,1,1,1,26,0,2,1,54,1,1,3
8,71,0,0,1,1,1,24,2,8,1,63,1,2,1
8,71,1,0,2,1,1,24,2,13,0,80,1,1,3
8,71,1,0,2,1,1,23,3,1,1,86,0,2,2
8,71,1,0,2,1,1,28,2,10,1,83,1,2,0
8,71,1,0,2,1,1,26,0,2,1,54,1,1,3
8,71,1,0,2,1,1,24,2,8,1,63,1,2,1
21,94,1,0,0,1,1,21,1,18,0,61,0,1,3
21,94,1,0,0,1,1,23,3,19,0,59,1,2,3
21,94,1,1,0,1,1,21,1,18,0,61,0,1,3
21,94,1,1,0,1,1,23,3,19,0,59,1,2,3
21,94,0,1,0,1,1,21,1,18,0,61,0,1,3
21,94,0,1,0,1,1,23,3,19,0,59,1,2,3
21,94,1,1,0,1,1,21,1,18,0,61,0,1,3
21,94,1,1,0,1,1,23,3,19,0,59,1,2,3
21,94,1,0,0,0,1,21,1,18,0,61,0,1,3
21,94,1,0,0,0,1,23,3,19,0,59,1,2,3
21,94,1,0,1,1,1,21,1,18,0,61,0,1,3
21,94,1,0,1,1,1,23,3,19,0,59,1,2,3
21,94,0,0,1,1,1,21,1,18,0,61,0,1,3
21,94,0,0,1,1,1,23,3,19,0,59,1,2,3
21,94,2,0,1,1,1,21,1,18,0,61,0,1,3
21,94,2,0,1,1,1,23,3,19,0,59,1,2,3
21,94,2,0,1,1,1,21,1,18,0,61,0,1,3
21,94,2,0,1,1,1,23,3,19,0,59,1,2,3
21,94,2,0,0,1,1,21,1,18,0,61,0,1,3
21,94,2,0,0,1,1,23,3,19,0,59,1,2,3
16,71,1,1,1,1,1,28,0,16,0,62,1,2,2
16,71,1,1,1,1,1,20,2,1,1,77,0,0,2
16,71,1,1,1,1,1,22,1,7,0,64,1,2,1
16,71,1,1,1,1,1,28,2,7,1,99,1,2,1
16,71,2,1,0,1,1,28,0,16,0,62,1,2,2
16,71,2,1,0,1,1,20,2,1,1,77,0,0,2
16,71,2,1,0,1,1,22,1,7,0,64,1,2,1
16,71,2,1,0,1,1,28,2,7,1,99,1,2,1
16,71,0,1,2,1,1,28,0,16,0,62,1,2,2
16,71,0,1,2,1,1,20,2,1,1,77,0,0,2
16,71,0,1,2,1,1,22,1,7,0,64,1,2,1
16,71,0,1,2,1,1,28,2,7,1,99,1,2,1
16,71,0,1,0,1,1,28,0,16,0,62,1,2,2
16,71,0,1,0,1,1,20,2,1,1,77,0,0,2
16,71,0,1,0,1,1,22,1,7,0,64,1,2,1
16,71,0,1,0,1,1,28,2,7,1,99,1,2,1
18,92,1,1,1,1,1,24,2,7,1,51,1,0,2
18,92,1,1,1,1,1,24,1,15,1,68,0,2,3
18,92,1,1,1,1,1,24,2,7,1,51,1,0,2
18,92,1,1,1,1,1,24,1,15,1,68,0,2,3
18,92,1,1,0,1,1,24,2,7,1,51,1,0,2
18,92,1,1,0,1,1,24,1,15,1,68,0,2,3
18,92,1,0,1,1,1,24,2,7,1,51,1,0,2
18,92,1,0,1,1,1,24,1,15,1,68,0,2,3
17,92,0,1,1,1,0,28,0,9,0,74,0,1,2
17,92,0,1,1,1,0,28,0,9,0,74,0,1,2
17,92,1,1,2,1,0,28,0,9,0,74,0,1,2
17,92,1,1,2,0,0,28,0,9,0,74,0,1,2
17,92,1,0,1,1,0,28,0,9,0,74,0,1,2
17,92,2,0,1,1,0,28,0,9,0,74,0,1,2
17,92,2,1,1,1,0,28,0,9,0,74,0,1,2
16,78,2,0,1,1,1,28,2,0,0,75,0,1,2
16,78,2,0,1,1,1,23,2,0,1,94,0,1,2
16,78,1,1,1,1,1,28,2,0,0,75,0,1,2
16,78,1,1,1,1,1,23,2,0,1,94,0,1,2
16,78,0,0,1,1,1,28,2,0,0,75,0,1,2
16,78,0,0,1,1,1,23,2,0,1,94,0,1,2
16,78,2,0,1,1,1,28,2,0,0,75,0,1,2
16,78,2,0,1,1,1,23,2,0,1,94,0,1,2
16,78,0,1,2,1,1,28,2,0,0,75,0,1,2
16,78,0,1,2,1,1,23,2,0,1,94,0,1,2
12,93,1,1,0,1,1,21,2,4,1,76,1,1,3
12,93,2,1,0,1,1,21,2,4,1,76,1,1,3
26,77,1,0,0,1,0,29,3,4,0,60,1,2,2
26,77,1,0,0,1,0,22,0,20,1,88,1,1,2
26,77,1,0,0,1,0,21,3,18,1,86,0,2,2
26,77,1,1,1,1,0,29,3,4,0,60,1,2,2
26,77,1,1,1,1,0,22,0,20,1,88,1,1,2
26,77,1,1,1,1,0,21,3,18,1,86,0,2,2
26,77,1,1,0,1,0,29,3,4,0,60,1,2,2
26,77,1,1,0,1,0,22,0,20,1,88,1,1,2
26,77,1,1,0,1,0,21,3,18,1,86,0,2,2
26,77,0,1,0,1,0,29,3,4,0,60,1,2,2
26,77,0,1,0,1,0,22,0,20,1,88,1,1,2
26,77,0,1,0,1,0,21,3,18,1,86,0,2,2
26,77,0,0,2,0,0,29,3,4,0,60,1,2,2
26,77,0,0,2,0,0,22,0,20,1,88,1,1,2
26,77,0,0,2,0,0,21,3,18,1,86,0,2,2
26,77,1,1,2,1,0,29,3,4,0,60,1,2,2
26,77,1,1,2,1,0,22,0,20,1,88,1,1,2
26,77,1,1,2,1,0,21,3,18,1,86,0,2,2
26,71,1,1,0,0,1,29,2,17,0,72,0,1,2
26,71,1,1,0,0,1,29,0,1,1,69,0,2,0
26,71,0,0,0,1,1,29,2,17,0,72,0,1,2
26,71,0,0,0,1,1,29,0,1,1,69,0,2,0
26,71,0,1,0,1,1,29,2,17,0,72,0,1,2
26,71,0,1,0,1,1,29,0,1,1,69,0,2,0
26,71,1,1,0,1,1,29,2,17,0,72,0,1,2
26,71,1,1,0,1,1,29,0,1,1,69,0,2,0
26,71,0,1,1,1,1,29,2,17,0,72,0,1,2
26,71,0,1,1,1,1,29,0,1,1,69,0,2,0
26,71,2,0,1,0,1,29,2,17,0,72,0,1,2
26,71,2,0,1,0,1,29,0,1,1,69,0,2,0
26,71,1,1,1,1,1,29,2,17,0,72,0,1,2
26,71,1,1,1,1,1,29,0,1,1,69,0,2,0
11,81,1,1,2,1,1,22,2,0,1,82,1,1,1
11,81,1,1,2,1,1,26,0,13,1,76,1,2,1
11,81,2,1,1,1,1,22,2,0,1,82,1,1,1
11,81,2,1,1,1,1,26,0,13,1,76,1,2,1
11,81,2,1,1,1,1,22,2,0,1,82,1,1,1
11,81,2,1,1,1,1,26,0,13,1,76,1,2,1
17,78,2,1,1,0,1,25,1,14,1,54,1,2,2
17,78,1,0,0,1,1,25,1,14,1,54,1,2,2
17,78,1,1,0,1,1,25,1,14,1,54,1,2,2
17,78,0,1,2,1,1,25,1,14,1,54,1,2,2
17,78,1,1,1,1,1,25,1,14,1,54,1,2,2
28,78,1,0,2,1,0,26,2,17,1,79,1,0,0
28,78,1,0,2,1,0,19,0,3,1,52,1,2,3
28,78,2,1,1,1,0,26,2,17,1,79,1,0,0
28,78,2,1,1,1,0,19,0,3,1,52,1,2,3
28,78,0,1,0,0,0,26,2,17,1,79,1,0,0
28,78,0,1,0,0,0,19,0,3,1,52,1,2,3
28,78,2,0,0,1,0,26,2,17,1,79,1,0,0
28,78,2,0,0,1,0,19,0,3,1,52,1,2,3
16,64,0,1,1,1,0,21,0,14,1,86,1,2,2
16,64,0,1,1,1,0,29,2,19,1,61,0,0,3
16,64,0,1,1,1,0,18,2,0,0,71,0,1,2
16,64,0,1,1,1,0,24,1,3,1,60,1,1,2
16,64,1,1,0,1,0,21,0,14,1,86,1,2,2
16,64,1,1,0,1,0,29,2,19,1,61,0,0,3
16,64,1,1,0,1,0,18,2,0,0,71,0,1,2
16,64,1,1,0,1,0,24,1,3,1,60,1,1,2
16,64,1,1,1,1,0,21,0,14,1,86,1,2,2
16,64,1,1,1,1,0,29,2,19,1,61,0,0,3
16,64,1,1,1,1,0,18,2,0,0,71,0,1,2
16,64,1,1,1,1,0,24,1,3,1,60,1,1,2
16,64,1,1,0,1,0,21,0,14,1,86,1,2,2
16,64,1,1,0,1,0,29,2,19,1,61,0,0,3
16,64,1,1,0,1,0,18,2,0,0,71,0,1,2
16,64,1,1,0,1,0,24,1,3,1,60,1,1,2
25,69,1,1,0,0,0,26,0,12,1,82,0,1,2
25,69,1,1,0,0,0,29,0,0,0,64,1,2,2
25,69,1,1,1,1,0,26,0,12,1,82,0,1,2
25,69,1,1,1,1,0,29,0,0,0,64,1,2,2
25,69,2,1,1,1,0,26,0,12,1,82,0,1,2
25,69,2,1,1,1,0,29,0,0,0,64,1,2,2
25,69,1,1,2,1,0,26,0,12,1,82,0,1,2
25,69,1,1,2,1,0,29,0,0,0,64,1,2,2
25,69,1,1,1,1,0,26,0,12,1,82,0,1,2
25,69,1,1,1,1,0,29,0,0,0,64,1,2,2
25,69,1,0,1,1,0,26,0,12,1,82,0,1,2
25,69,1,0,1,1,0,29,0,0,0,64,1,2,2
14,68,1,0,1,1,1,22,3,0,0,68,0,0,0
14,68,1,1,1,1,1,22,3,0,0,68,0,0,0
14,68,2,0,1,1,1,22,3,0,0,68,0,0,0
14,68,0,1,2,1,1,22,3,0,0,68,0,0,0
14,68,2,0,0,1,1,22,3,0,0,68,0,0,0
14,68,2,0,2,1,1,22,3,0,0,68,0,0,0
14,83,0,1,1,1,0,19,2,8,1,95,1,2,2
14,83,0,1,1,1,0,22,0,5,1,54,1,1,2
14,83,0,1,1,1,0,24,3,19,0,57,1,1,0
14,83,0,1,1,1,0,23,1,2,1,73,1,2,2
14,83,1,1,1,1,0,19,2,8,1,95,1,2,2
14,83,1,1,1,1,0,22,0,5,1,54,1,1,2
14,83,1,1,1,1,0,24,3,19,0,57,1,1,0
14,83,1,1,1,1,0,23,1,2,1,73,1,2,2
14,83,1,1,0,1,0,19,2,8,1,95,1,2,2
14,83,1,1,0,1,0,22,0,5,1,54,1,1,2
14,83,1,1,0,1,0,24,3,19,0,57,1,1,0
14,83,1,1,0,1,0,23,1,2,1,73,1,2,2
14,83,1,1,1,1,0,19,2,8,1,95,1,2,2
14,83,1,1,1,1,0,22,0,5,1,54,1,1,2
14,83,1,1,1,1,0,24,3,19,0,57,1,1,0
14,83,1,1,1,1,0,23,1,2,1,73,1,2,2
14,83,1,0,1,1,0,19,2,8,1,95,1,2,2
14,83,1,0,1,1,0,22,0,5,1,54,1,1,2
14,83,1,0,1,1,0,24,3,19,0,57,1,1,0
14,83,1,0,1,1,0,23,1,2,1,73,1,2,2
18,75,2,1,1,1,0,28,0,20,1,52,0,1,2
18,75,1,1,1,1,0,28,0,20,1,52,0,1,2
18,75,1,1,0,1,0,28,0,20,1,52,0,1,2
18,75,0,1,2,1,0,28,0,20,1,52,0,1,2
18,75,1,1,0,1,0,28,0,20,1,52,0,1,2
18,75,0,0,1,1,0,28,0,20,1,52,0,1,2
18,75,1,1,1,1,0,28,0,20,1,52,0,1,2
18,75,1,1,0,1,0,28,0,20,1,52,0,1,2
30,81,0,1,1,1,1,23,3,7,1,76,1,1,1
30,81,0,1,1,1,1,19,0,20,1,65,1,2,2
30,81,2,0,0,1,1,23,3,7,1,76,1,1,1
30,81,2,0,0,1,1,19,0,20,1,65,1,2,2
30,81,2,0,1,1,1,23,3,7,1,76,1,1,1
30,81,2,0,1,1,1,19,0,20,1,65,1,2,2
11,68,1,0,1,1,0,21,2,15,0,73,1,2,3
11,68,1,0,1,1,0,21,2,4,0,76,1,1,3
11,68,1,0,0,1,0,21,2,15,0,73,1,2,3
11,68,1,0,0,1,0,21,2,4,0,76,1,1,3
11,68,2,1,1,1,0,21,2,15,0,73,1,2,3
11,68,2,1,1,1,0,21,2,4,0,76,1,1,3
11,68,2,1,0,1,0,21,2,15,0,73,1,2,3
11,68,2,1,0,1,0,21,2,4,0,76,1,1,3
17,66,2,0,1,1,1,22,2,18,0,70,1,2,3
17,66,2,0,1,1,1,23,0,6,1,83,1,1,3
17,66,2,0,1,1,1,21,3,14,1,90,1,1,3
17,66,2,0,1,1,1,28,2,0,1,65,0,2,3
17,66,2,0,0,1,1,22,2,18,0,70,1,2,3
17,66,2,0,0,1,1,23,0,6,1,83,1,1,3
17,66,2,0,0,1,1,21,3,14,1,90,1,1,3
17,66,2,0,0,1,1,28,2,0,1,65,0,2,3
17,66,1,1,1,1,1,22,2,18,0,70,1,2,3
17,66,1,1,1,1,1,23,0,6,1,83,1,1,3
17,66,1,1,1,1,1,21,3,14,1,90,1,1,3
17,66,1,1,1,1,1,28,2,0,1,65,0,2,3
17,66,1,1,1,1,1,22,2,18,0,70,1,2,3
17,66,1,1,1,1,1,23,0,6,1,83,1,1,3
17,66,1,1,1,1,1,21,3,14,1,90,1,1,3
17,66,1,1,1,1,1,28,2,0,1,65,0,2,3
29,77,2,1,1,1,0,20,0,15,1,87,0,2,3
29,77,2,1,1,1,0,29,2,17,1,100,1,1,1
29,77,1,0,1,1,0,20,0,15,1,87,0,2,3
29,77,1,0,1,1,0,29,2,17,1,100,1,1,1
29,77,1,0,1,1,0,20,0,15,1,87,0,2,3
29,77,1,0,1,1,0,29,2,17,1,100,1,1,1
29,77,0,1,2,1,0,20,0,15,1,87,0,2,3
29,77,0,1,2,1,0,29,2,17,1,100,1,1,1
29,77,0,1,2,1,0,20,0,15,1,87,0,2,3
29,77,0,1,2,1,0,29,2,17,1,100,1,1,1
11,76,1,1,1,1,1,27,0,14,1,89,0,2,2
11,76,1,1,1,1,1,25,2,19,1,99,1,2,1
11,76,1,1,1,1,1,25,1,3,1,89,1,1,0
11,76,1,1,1,0,1,27,0,14,1,89,0,2,2
11,76,1,1,1,0,1,25,2,19,1,99,1,2,1
11,76,1,1,1,0,1,25,1,3,1,89,1,1,0
27,61,1,0,1,1,1,29,0,16,1,73,0,0,3
27,61,1,0,1,1,1,21,3,5,1,51,0,0,0
27,61,1,0,1,1,1,29,0,16,1,73,0,0,3
27,61,1,0,1,1,1,21,3,5,1,51,0,0,0
27,61,1,1,1,1,1,29,0,16,1,73,0,0,3
27,61,1,1,1,1,1,21,3,5,1,51,0,0,0
27,61,0,0,2,1,1,29,0,16,1,73,0,0,3
27,61,0,0,2,1,1,21,3,5,1,51,0,0,0
14,82,2,1,0,1,0,25,1,11,0,92,0,1,1
14,82,2,1,0,1,0,27,1,12,1,85,1,0,1
14,82,2,1,0,1,0,28,1,16,1,77,1,2,2
14,82,1,1,2,1,0,25,1,11,0,92,0,1,1
14,82,1,1,2,1,0,27,1,12,1,85,1,0,1
14,82,1,1,2,1,0,28,1,16,1,77,1,2,2
14,82,1,1,1,1,0,25,1,11,0,92,0,1,1
14,82,1,1,1,1,0,27,1,12,1,85,1,0,1
14,82,1,1,1,1,0,28,1,16,1,77,1,2,2
14,82,1,1,1,1,0,25,1,11,0,92,0,1,1
14,82,1,1,1,1,0,27,1,12,1,85,1,0,1
14,82,1,1,1,1,0,28,1,16,1,77,1,2,2
23,82,1,1,1,1,1,21,1,20,1,70,1,2,2
23,82,2,0,1,1,1,21,1,20,1,70,1,2,2
23,82,1,1,1,1,1,21,1,20,1,70,1,2,2
21,88,2,0,1,1,0,23,0,10,1,61,0,0,1
21,88,1,0,1,1,0,23,0,10,1,61,0,0,1
21,88,2,1,2,1,0,23,0,10,1,61,0,0,1
21,88,1,1,0,1,0,23,0,10,1,61,0,0,1
21,88,0,0,2,0,0,23,0,10,1,61,0,0,1
21,88,1,1,0,1,0,23,0,10,1,61,0,0,1
20,70,1,1,0,0,1,29,0,5,1,51,1,2,0
20,70,2,1,1,1,1,29,0,5,1,51,1,2,0
20,70,1,0,0,1,1,29,0,5,1,51,1,2,0
20,70,1,1,0,1,1,29,0,5,1,51,1,2,0
20,70,1,0,0,1,1,29,0,5,1,51,1,2,0
20,70,0,0,1,1,1,29,0,5,1,51,1,2,0
20,70,1,1,1,1,1,29,0,5,1,51,1,2,0
21,98,0,0,1,1,0,27,3,9,0,72,0,0,3
21,98,0,0,1,1,0,18,3,2,1,65,1,2,1
21,98,0,0,1,1,0,24,1,19,0,89,1,2,2
21,98,0,0,1,1,0,19,2,10,0,93,1,2,0
21,98,0,0,1,1,0,18,3,14,0,53,0,1,2
21,98,0,0,1,1,0,28,0,6,1,67,1,2,2
21,98,0,0,1,1,0,27,0,8,1,99,1,2,3
21,98,0,0,1,1,0,22,3,5,1,80,1,1,1
21,98,1,1,2,0,0,27,3,9,0,72,0,0,3
21,98,1,1,2,0,0,18,3,2,1,65,1,2,1
21,98,1,1,2,0,0,24,1,19,0,89,1,2,2
21,98,1,1,2,0,0,19,2,10,0,93,1,2,0
21,98,1,1,2,0,0,18,3,14,0,53,0,1,2
21,98,1,1,2,0,0,28,0,6,1,67,1,2,2
21,98,1,1,2,0,0,27,0,8,1,99,1,2,3
21,98,1,1,2,0,0,22,3,5,1,80,1,1,1
21,98,1,1,2,1,0,27,3,9,0,72,0,0,3
21,98,1,1,2,1,0,18,3,2,1,65,1,2,1
21,98,1,1,2,1,0,24,1,19,0,89,1,2,2
21,98,1,1,2,1,0,19,2,10,0,93,1,2,0
21,98,1,1,2,1,0,18,3,14,0,53,0,1,2
21,98,1,1,2,1,0,28,0,6,1,67,1,2,2
21,98,1,1,2,1,0,27,0,8,1,99,1,2,3
21,98,1,1,2,1,0,22,3,5,1,80,1,1,1
21,98,1,1,1,1,0,27,3,9,0,72,0,0,3
21,98,1,1,1,1,0,18,3,2,1,65,1,2,1
21,98,1,1,1,1,0,24,1,19,0,89,1,2,2
21,98,1,1,1,1,0,19,2,10,0,93,1,2,0
21,98,1,1,1,1,0,18,3,14,0,53,0,1,2
21,98,1,1,1,1,0,28,0,6,1,67,1,2,2
21,98,1,1,1,1,0,27,0,8,1,99,1,2,3
21,98,1,1,1,1,0,22,3,5,1,80,1,1,1
24,65,0,0,0,1,1,19,1,17,1,60,1,1,3
24,65,0,0,0,1,1,22,1,4,0,79,0,2,1
24,65,0,0,0,1,1,21,0,12,1,98,1,1,3
24,65,2,0,0,1,1,19,1,17,1,60,1,1,3
24,65,2,0,0,1,1,22,1,4,0,79,0,2,1
24,65,2,0,0,1,1,21,0,12,1,98,1,1,3
24,65,2,0,1,1,1,19,1,17,1,60,1,1,3
24,65,2,0,1,1,1,22,1,4,0,79,0,2,1
24,65,2,0,1,1,1,21,0,12,1,98,1,1,3
24,65,1,1,0,1,1,19,1,17,1,60,1,1,3
24,65,1,1,0,1,1,22,1,4,0,79,0,2,1
24,65,1,1,0,1,1,21,0,12,1,98,1,1,3
30,80,2,0,1,1,0,22,0,11,1,63,0,2,1
30,80,2,0,1,1,0,28,0,8,0,55,1,2,1
30,80,2,0,1,1,0,19,3,16,0,90,0,2,0
30,80,2,0,1,1,0,21,0,15,0,89,1,2,3
30,80,2,0,2,1,0,22,0,11,1,63,0,2,1
30,80,2,0,2,1,0,28,0,8,0,55,1,2,1
30,80,2,0,2,1,0,19,3,16,0,90,0,2,0
30,80,2,0,2,1,0,21,0,15,0,89,1,2,3
30,80,2,0,1,1,0,22,0,11,1,63,0,2,1
30,80,2,0,1,1,0,28,0,8,0,55,1,2,1
30,80,2,0,1,1,0,19,3,16,0,90,0,2,0
30,80,2,0,1,1,0,21,0,15,0,89,1,2,3
33,62,1,1,1,1,0,19,2,15,0,90,1,1,2
8,73,1,0,1,0,0,21,0,12,0,85,1,2,1
8,73,1,0,1,0,0,27,1,1,1,93,0,2,2
19,66,2,0,1,1,1,20,0,10,1,53,1,2,2
19,66,1,0,1,1,1,20,0,10,1,53,1,2,2
19,66,0,0,1,1,1,20,0,10,1,53,1,2,2
19,66,2,1,1,1,1,20,0,10,1,53,1,2,2
24,88,1,1,0,1,1,26,3,19,0,100,1,0,0
24,88,1,1,0,1,1,29,2,17,1,81,1,1,1
24,88,0,1,0,0,1,26,3,19,0,100,1,0,0
24,88,0,1,0,0,1,29,2,17,1,81,1,1,1
24,88,0,1,1,1,1,26,3,19,0,100,1,0,0
24,88,0,1,1,1,1,29,2,17,1,81,1,1,1
24,88,1,0,1,1,1,26,3,19,0,100,1,0,0
24,88,1,0,1,1,1,29,2,17,1,81,1,1,1
24,88,1,1,1,0,1,26,3,19,0,100,1,0,0
24,88,1,1,1,0,1,29,2,17,1,81,1,1,1
24,88,1,1,2,1,1,26,3,19,0,100,1,0,0
24,88,1,1,2,1,1,29,2,17,1,81,1,1,1
24,88,1,1,1,1,1,26,3,19,0,100,1,0,0
24,88,1,1,1,1,1,29,2,17,1,81,1,1,1
24,88,2,1,1,1,1,26,3,19,0,100,1,0,0
24,88,2,1,1,1,1,29,2,17,1,81,1,1,1
19,60,2,1,2,1,0,25,3,18,1,83,0,0,3
19,60,2,1,2,1,0,29,3,1,1,54,1,2,3
19,60,2,0,1,1,0,25,3,18,1,83,0,0,3
19,60,2,0,1,1,0,29,3,1,1,54,1,2,3
19,60,0,0,2,1,0,25,3,18,1,83,0,0,3
19,60,0,0,2,1,0,29,3,1,1,54,1,2,3
16,67,1,0,1,1,0,29,3,0,1,82,0,1,0
16,67,2,1,1,1,0,29,3,0,1,82,0,1,0
16,67,2,1,2,1,0,29,3,0,1,82,0,1,0
16,67,1,1,0,1,0,29,3,0,1,82,0,1,0
16,67,1,0,1,1,0,29,3,0,1,82,0,1,0
25,84,0,1,0,1,1,18,3,2,1,80,1,0,3
25,84,0,1,0,1,1,18,3,0,1,96,1,2,2
25,84,0,1,0,1,1,20,3,6,0,69,1,2,0
25,84,0,1,0,1,1,23,2,6,1,82,1,1,1
25,84,1,1,0,1,1,18,3,2,1,80,1,0,3
25,84,1,1,0,1,1,18,3,0,1,96,1,2,2
25,84,1,1,0,1,1,20,3,6,0,69,1,2,0
25,84,1,1,0,1,1,23,2,6,1,82,1,1,1
25,84,0,0,1,1,1,18,3,2,1,80,1,0,3
25,84,0,0,1,1,1,18,3,0,1,96,1,2,2
25,84,0,0,1,1,1,20,3,6,0,69,1,2,0
25,84,0,0,1,1,1,23,2,6,1,82,1,1,1
25,84,1,1,2,1,1,18,3,2,1,80,1,0,3
25,84,1,1,2,1,1,18,3,0,1,96,1,2,2
25,84,1,1,2,1,1,20,3,6,0,69,1,2,0
25,84,1,1,2,1,1,23,2,6,1,82,1,1,1
22,73,1,1,0,1,0,25,2,4,1,63,1,0,0
22,73,1,1,0,1,0,23,2,17,1,56,1,1,1
22,73,1,1,0,1,0,29,2,4,0,97,1,0,3
22,73,0,1,1,1,0,25,2,4,1,63,1,0,0
22,73,0,1,1,1,0,23,2,17,1,56,1,1,1
22,73,0,1,1,1,0,29,2,4,0,97,1,0,3
22,73,1,0,1,1,0,25,2,4,1,63,1,0,0
22,73,1,0,1,1,0,23,2,17,1,56,1,1,1
22,73,1,0,1,1,0,29,2,4,0,97,1,0,3
22,63,0,0,1,1,1,18,1,10,1,63,1,1,1
22,63,0,0,1,1,1,26,3,17,0,87,1,2,2
22,63,1,0,2,1,1,18,1,10,1,63,1,1,1
22,63,1,0,2,1,1,26,3,17,0,87,1,2,2
22,63,2,1,2,1,1,18,1,10,1,63,1,1,1
22,63,2,1,2,1,1,26,3,17,0,87,1,2,2
22,63,0,0,2,1,1,18,1,10,1,63,1,1,1
22,63,0,0,2,1,1,26,3,17,0,87,1,2,2
22,63,0,0,0,1,1,18,1,10,1,63,1,1,1
22,63,0,0,0,1,1,26,3,17,0,87,1,2,2
22,63,1,1,0,1,1,18,1,10,1,63,1,1,1
22,63,1,1,0,1,1,26,3,17,0,87,1,2,2
22,63,2,1,2,1,1,18,1,10,1,63,1,1,1
22,63,2,1,2,1,1,26,3,17,0,87,1,2,2
22,63,1,1,1,1,1,18,1,10,1,63,1,1,1
22,63,1,1,1,1,1,26,3,17,0,87,1,2,2
22,63,0,1,1,1,1,18,1,10,1,63,1,1,1
22,63,0,1,1,1,1,26,3,17,0,87,1,2,2
22,63,0,1,1,1,1,18,1,10,1,63,1,1,1
22,63,0,1,1,1,1,26,3,17,0,87,1,2,2
22,63,0,1,1,1,1,18,1,10,1,63,1,1,1
22,63,0,1,1,1,1,26,3,17,0,87,1,2,2
24,68,1,1,1,1,0,27,0,12,0,66,1,1,0
24,68,1,1,1,1,0,20,0,8,1,89,1,1,0
24,68,1,1,0,1,0,27,0,12,0,66,1,1,0
24,68,1,1,0,1,0,20,0,8,1,89,1,1,0
24,68,0,0,2,0,0,27,0,12,0,66,1,1,0
24,68,0,0,2,0,0,20,0,8,1,89,1,1,0
24,68,2,0,1,1,0,27,0,12,0,66,1,1,0
24,68,2,0,1,1,0,20,0,8,1,89,1,1,0
24,68,1,1,2,1,0,27,0,12,0,66,1,1,0
24,68,1,1,2,1,0,20,0,8,1,89,1,1,0
24,68,0,0,1,1,0,27,0,12,0,66,1,1,0
24,68,0,0,1,1,0,20,0,8,1,89,1,1,0
17,86,0,1,2,1,0,20,2,13,1,53,1,1,1
17,86,1,0,0,1,0,20,2,13,1,53,1,1,1
17,86,1,0,2,1,0,20,2,13,1,53,1,1,1
